,transaction_id,item,quantity,price_per_unit,total_spent,transaction_date,transaction_month,transaction_month_name,transaction_day_name
4491,txn_5661323,cookie,2,1.0,2.0,2023-05-06,5,May,Saturday
4492,txn_2356583,smoothie,4,4.0,16.0,2023-11-30,11,November,Thursday
4493,txn_4248711,smoothie,1,4.0,4.0,2023-08-01,8,August,Tuesday
4494,txn_6270766,cookie,1,1.0,1.0,2023-11-10,11,November,Friday
4495,txn_9697154,tea,3,1.5,4.5,2023-10-08,10,October,Sunday
4496,txn_6381860,coffee,1,2.0,2.0,2023-08-21,8,August,Monday
4497,txn_6028331,cake,4,3.0,12.0,2023-10-22,10,October,Sunday
4498,txn_8830924,tea,2,1.5,3.0,2023-10-25,10,October,Wednesday
4499,txn_3866156,coffee,4,2.0,8.0,2023-02-28,2,February,Tuesday
4500,txn_6872833,coffee,1,2.0,2.0,2023-11-02,11,November,Thursday
4501,txn_6405210,coffee,4,2.0,8.0,2023-08-11,8,August,Friday
4502,txn_4740952,tea,4,1.5,6.0,2023-02-21,2,February,Tuesday
4503,txn_6321174,tea,4,1.5,6.0,2023-12-09,12,December,Saturday
4505,txn_6052901,smoothie,5,4.0,20.0,2023-08-16,8,August,Wednesday
4506,txn_1253619,juice,5,3.0,15.0,2023-05-25,5,May,Thursday
4507,txn_5537517,smoothie,3,4.0,12.0,2023-10-27,10,October,Friday
4508,txn_5496019,cookie,5,1.0,5.0,2023-11-26,11,November,Sunday
4509,txn_4579666,smoothie,2,4.0,8.0,2023-10-23,10,October,Monday
4510,txn_6359281,coffee,2,2.0,4.0,2023-09-16,9,September,Saturday
4511,txn_3620122,sandwich,1,4.0,4.0,2023-05-06,5,May,Saturday
4512,txn_8367716,tea,2,1.5,3.0,2023-02-03,2,February,Friday
4513,txn_6779763,cookie,1,1.0,1.0,2023-04-25,4,April,Tuesday
4515,txn_8385321,smoothie,2,4.0,8.0,2023-02-08,2,February,Wednesday
4516,txn_5345258,salad,2,5.0,10.0,2023-03-13,3,March,Monday
4517,txn_8932759,smoothie,3,4.0,12.0,2023-09-01,9,September,Friday
4518,txn_6958638,tea,1,1.5,1.5,2023-11-27,11,November,Monday
4519,txn_3898665,sandwich,2,4.0,8.0,2023-03-07,3,March,Tuesday
4520,txn_4996304,coffee,2,2.0,4.0,2023-08-17,8,August,Thursday
4521,txn_9566593,cake,2,3.0,6.0,2023-09-30,9,September,Saturday
4522,txn_4808700,cookie,4,1.0,4.0,2023-01-13,1,January,Friday
4523,txn_5776252,tea,4,1.5,6.0,2023-08-11,8,August,Friday
4524,txn_5673476,smoothie,4,4.0,16.0,2023-02-09,2,February,Thursday
4525,txn_6363733,tea,1,1.5,1.5,2023-10-25,10,October,Wednesday
4526,txn_5297995,tea,5,1.5,7.5,2023-07-04,7,July,Tuesday
4527,txn_8049635,salad,3,5.0,15.0,2023-11-16,11,November,Thursday
4529,txn_3459927,cookie,5,1.0,5.0,2023-07-20,7,July,Thursday
4530,txn_6478968,salad,2,5.0,10.0,2023-09-12,9,September,Tuesday
4531,txn_4135861,salad,2,5.0,10.0,2023-03-16,3,March,Thursday
4532,txn_2031545,juice,2,3.0,6.0,2023-05-02,5,May,Tuesday
4533,txn_4676976,smoothie,3,4.0,12.0,2023-05-26,5,May,Friday
4534,txn_7421018,sandwich,4,4.0,16.0,2023-08-26,8,August,Saturday
4535,txn_8239121,smoothie,1,4.0,4.0,2023-05-11,5,May,Thursday
4536,txn_1435192,cake,2,3.0,6.0,2023-06-18,6,June,Sunday
4537,txn_5364052,sandwich,2,4.0,8.0,2023-02-05,2,February,Sunday
4538,txn_8345649,cookie,5,1.0,5.0,2023-08-23,8,August,Wednesday
4539,txn_8560548,sandwich,1,4.0,4.0,2023-09-02,9,September,Saturday
4540,txn_2345332,tea,3,1.5,4.5,2023-07-05,7,July,Wednesday
4541,txn_9389434,cake,5,3.0,15.0,2023-06-16,6,June,Friday
4542,txn_1240476,juice,2,3.0,6.0,2023-04-20,4,April,Thursday
4543,txn_8345092,smoothie,1,4.0,4.0,2023-07-24,7,July,Monday
4544,txn_5849947,sandwich,5,4.0,20.0,2023-02-02,2,February,Thursday
4545,txn_8227648,tea,3,1.5,4.5,2023-05-31,5,May,Wednesday
4546,txn_7800602,tea,1,1.5,1.5,2023-04-30,4,April,Sunday
4547,txn_5926836,cake,5,3.0,15.0,2023-08-07,8,August,Monday
4548,txn_4397994,cookie,5,1.0,5.0,2023-09-26,9,September,Tuesday
4549,txn_1585827,cake,3,3.0,9.0,2023-09-30,9,September,Saturday
4550,txn_3384640,salad,4,5.0,20.0,2023-10-17,10,October,Tuesday
4551,txn_1990029,tea,4,1.5,6.0,2023-11-18,11,November,Saturday
4552,txn_5796131,smoothie,3,4.0,12.0,2023-09-30,9,September,Saturday
4553,txn_5166412,cookie,4,1.0,4.0,2023-06-17,6,June,Saturday
4554,txn_7804740,smoothie,2,4.0,8.0,2023-10-19,10,October,Thursday
4555,txn_9082461,cake,5,3.0,15.0,2023-05-30,5,May,Tuesday
4556,txn_6665881,juice,2,3.0,6.0,2023-07-04,7,July,Tuesday
4557,txn_4046039,juice,5,3.0,15.0,2023-04-20,4,April,Thursday
4558,txn_8447640,sandwich,5,4.0,20.0,2023-06-12,6,June,Monday
4559,txn_3042768,cookie,3,1.0,3.0,2023-09-07,9,September,Thursday
4560,txn_4664329,tea,2,1.5,3.0,2023-01-06,1,January,Friday
4561,txn_7442492,salad,5,5.0,25.0,2023-07-23,7,July,Sunday
4562,txn_8664335,sandwich,5,4.0,20.0,2023-06-12,6,June,Monday
4564,txn_1434857,cake,5,3.0,15.0,2023-01-13,1,January,Friday
4565,txn_1700374,sandwich,5,4.0,20.0,2023-08-11,8,August,Friday
4567,txn_1261028,juice,3,3.0,9.0,2023-10-27,10,October,Friday
4568,txn_1478016,cookie,4,1.0,4.0,2023-08-04,8,August,Friday
4569,txn_5321145,sandwich,5,4.0,20.0,2023-08-29,8,August,Tuesday
4570,txn_3884995,juice,5,3.0,15.0,2023-12-25,12,December,Monday
4571,txn_4178488,sandwich,3,4.0,12.0,2023-05-08,5,May,Monday
4572,txn_4826214,coffee,3,2.0,6.0,2023-11-23,11,November,Thursday
4573,txn_2579157,sandwich,1,4.0,4.0,2023-09-27,9,September,Wednesday
4574,txn_3597806,cookie,3,1.0,3.0,2023-12-11,12,December,Monday
4575,txn_7897119,juice,4,3.0,12.0,2023-05-27,5,May,Saturday
4576,txn_2245037,coffee,2,2.0,4.0,2023-10-18,10,October,Wednesday
4577,txn_4833378,cake,5,3.0,15.0,2023-10-15,10,October,Sunday
4578,txn_7055306,salad,1,5.0,5.0,2023-03-09,3,March,Thursday
4579,txn_9135433,cookie,4,1.0,4.0,2023-12-18,12,December,Monday
4580,txn_1715684,smoothie,1,4.0,4.0,2023-07-13,7,July,Thursday
4581,txn_9073440,sandwich,2,4.0,8.0,2023-08-28,8,August,Monday
4582,txn_4089355,salad,2,5.0,10.0,2023-02-18,2,February,Saturday
4583,txn_3834078,juice,1,3.0,3.0,2023-01-29,1,January,Sunday
4584,txn_5048650,smoothie,2,4.0,8.0,2023-11-18,11,November,Saturday
4585,txn_1882700,tea,3,1.5,4.5,2023-04-18,4,April,Tuesday
4586,txn_2112911,salad,3,5.0,15.0,2023-09-18,9,September,Monday
4587,txn_7568316,cake,2,3.0,6.0,2023-11-28,11,November,Tuesday
4588,txn_3642982,coffee,5,2.0,10.0,2023-10-04,10,October,Wednesday
4589,txn_4475094,sandwich,3,4.0,12.0,2023-08-12,8,August,Saturday
4590,txn_6768812,coffee,4,2.0,8.0,2023-03-30,3,March,Thursday
4591,txn_1419669,cake,5,3.0,15.0,2023-03-07,3,March,Tuesday
4592,txn_9810604,cake,2,3.0,6.0,2023-04-02,4,April,Sunday
4593,txn_4791243,cookie,5,1.0,5.0,2023-05-12,5,May,Friday
4594,txn_5665311,cookie,2,1.0,2.0,2023-05-17,5,May,Wednesday
4595,txn_7920897,salad,2,5.0,10.0,2023-07-29,7,July,Saturday
4597,txn_5453836,smoothie,2,4.0,8.0,2023-05-29,5,May,Monday
4598,txn_5578796,tea,4,1.5,6.0,2023-04-27,4,April,Thursday
4599,txn_8620592,smoothie,2,4.0,8.0,2023-07-14,7,July,Friday
4600,txn_7402846,juice,2,3.0,6.0,2023-10-11,10,October,Wednesday
4601,txn_9487214,coffee,5,2.0,10.0,2023-03-25,3,March,Saturday
4602,txn_2274702,cookie,5,1.0,5.0,2023-12-11,12,December,Monday
4603,txn_2701016,cake,5,3.0,15.0,2023-03-06,3,March,Monday
4604,txn_8809853,coffee,1,2.0,2.0,2023-10-29,10,October,Sunday
4605,txn_7683607,cake,1,3.0,3.0,2023-03-17,3,March,Friday
4606,txn_2402928,coffee,4,2.0,8.0,2023-10-20,10,October,Friday
4607,txn_6516391,cake,2,3.0,6.0,2023-06-16,6,June,Friday
4608,txn_9685326,smoothie,3,4.0,12.0,2023-04-07,4,April,Friday
4609,txn_6181456,cookie,1,1.0,1.0,2023-05-08,5,May,Monday
4610,txn_9858627,juice,4,3.0,12.0,2023-01-22,1,January,Sunday
4611,txn_9923613,sandwich,4,4.0,16.0,2023-11-08,11,November,Wednesday
4612,txn_7656770,coffee,1,2.0,2.0,2023-12-24,12,December,Sunday
4613,txn_4092551,juice,5,3.0,15.0,2023-10-11,10,October,Wednesday
4614,txn_9894204,coffee,2,2.0,4.0,2023-08-08,8,August,Tuesday
4615,txn_7241288,sandwich,5,4.0,20.0,2023-04-11,4,April,Tuesday
4616,txn_9833195,coffee,2,2.0,4.0,2023-03-03,3,March,Friday
4617,txn_9153854,sandwich,2,4.0,8.0,2023-04-04,4,April,Tuesday
4618,txn_1436851,sandwich,5,4.0,20.0,2023-07-28,7,July,Friday
4619,txn_8598575,sandwich,4,4.0,16.0,2023-11-14,11,November,Tuesday
4620,txn_1417871,salad,3,5.0,15.0,2023-03-12,3,March,Sunday
4622,txn_2339781,smoothie,2,4.0,8.0,2023-01-02,1,January,Monday
4623,txn_6674257,sandwich,3,4.0,12.0,2023-07-20,7,July,Thursday
4624,txn_2649010,tea,4,1.5,6.0,2023-08-01,8,August,Tuesday
4627,txn_4965631,smoothie,3,4.0,12.0,2023-01-27,1,January,Friday
4628,txn_9254064,coffee,2,2.0,4.0,2023-12-10,12,December,Sunday
4629,txn_4554168,tea,4,1.5,6.0,2023-04-08,4,April,Saturday
4630,txn_6536418,salad,5,5.0,25.0,2023-02-11,2,February,Saturday
4631,txn_9024186,juice,2,3.0,6.0,2023-12-17,12,December,Sunday
4632,txn_4580084,sandwich,5,4.0,20.0,2023-12-17,12,December,Sunday
4633,txn_3996874,tea,4,1.5,6.0,2023-05-18,5,May,Thursday
4634,txn_7106595,tea,2,1.5,3.0,2023-06-19,6,June,Monday
4635,txn_5439860,tea,1,1.5,1.5,2023-04-18,4,April,Tuesday
4636,txn_3216618,salad,4,5.0,20.0,2023-12-30,12,December,Saturday
4637,txn_8360779,cookie,4,1.0,4.0,2023-10-25,10,October,Wednesday
4638,txn_3700419,cookie,4,1.0,4.0,2023-01-09,1,January,Monday
4639,txn_6369590,salad,5,5.0,25.0,2023-10-26,10,October,Thursday
4640,txn_5039782,tea,3,1.5,4.5,2023-06-21,6,June,Wednesday
4641,txn_7047860,coffee,2,2.0,4.0,2023-06-18,6,June,Sunday
4642,txn_2985748,coffee,3,2.0,6.0,2023-12-19,12,December,Tuesday
4643,txn_8616557,sandwich,5,4.0,20.0,2023-08-28,8,August,Monday
4644,txn_3171673,smoothie,2,4.0,8.0,2023-12-07,12,December,Thursday
4645,txn_4827637,smoothie,4,4.0,16.0,2023-04-28,4,April,Friday
4646,txn_1170198,tea,4,1.5,6.0,2023-02-09,2,February,Thursday
4647,txn_8166527,salad,2,5.0,10.0,2023-05-24,5,May,Wednesday
4648,txn_3097593,smoothie,2,4.0,8.0,2023-06-18,6,June,Sunday
4650,txn_3431526,cookie,3,1.0,3.0,2023-12-27,12,December,Wednesday
4652,txn_1489218,salad,2,5.0,10.0,2023-09-13,9,September,Wednesday
4653,txn_1936644,juice,3,3.0,9.0,2023-01-28,1,January,Saturday
4654,txn_4293694,smoothie,5,4.0,20.0,2023-08-03,8,August,Thursday
4655,txn_9469529,coffee,2,2.0,4.0,2023-08-09,8,August,Wednesday
4657,txn_7919609,sandwich,3,4.0,12.0,2023-01-31,1,January,Tuesday
4658,txn_7692019,juice,3,3.0,9.0,2023-10-14,10,October,Saturday
4659,txn_7677750,tea,2,1.5,3.0,2023-12-24,12,December,Sunday
4660,txn_9799633,juice,4,3.0,12.0,2023-11-07,11,November,Tuesday
4661,txn_4252036,sandwich,2,4.0,8.0,2023-01-22,1,January,Sunday
4662,txn_6637989,smoothie,1,4.0,4.0,2023-11-09,11,November,Thursday
4663,txn_2860514,cookie,5,1.0,5.0,2023-09-01,9,September,Friday
4664,txn_4143449,smoothie,3,4.0,12.0,2023-08-23,8,August,Wednesday
4666,txn_1960599,cake,4,3.0,12.0,2023-01-06,1,January,Friday
4667,txn_1184377,juice,1,3.0,3.0,2023-10-25,10,October,Wednesday
4668,txn_6995795,salad,4,5.0,20.0,2023-11-28,11,November,Tuesday
4669,txn_7805508,smoothie,5,4.0,20.0,2023-07-10,7,July,Monday
4670,txn_6193929,juice,5,3.0,15.0,2023-06-20,6,June,Tuesday
4671,txn_1942950,sandwich,4,4.0,16.0,2023-03-25,3,March,Saturday
4672,txn_9759221,coffee,3,2.0,6.0,2023-06-23,6,June,Friday
4673,txn_1205522,cake,5,3.0,15.0,2023-12-26,12,December,Tuesday
4674,txn_7792223,smoothie,3,4.0,12.0,2023-07-21,7,July,Friday
4675,txn_7205370,smoothie,4,4.0,16.0,2023-12-07,12,December,Thursday
4676,txn_9992148,tea,3,1.5,4.5,2023-01-14,1,January,Saturday
4677,txn_6305420,cookie,3,1.0,3.0,2023-06-17,6,June,Saturday
4678,txn_9982090,tea,5,1.5,7.5,2023-06-03,6,June,Saturday
4679,txn_6507690,juice,1,3.0,3.0,2023-01-30,1,January,Monday
4680,txn_8487057,smoothie,5,4.0,20.0,2023-06-01,6,June,Thursday
4681,txn_6646382,tea,4,1.5,6.0,2023-09-16,9,September,Saturday
4682,txn_5255092,sandwich,1,4.0,4.0,2023-10-08,10,October,Sunday
4683,txn_8402941,cake,5,3.0,15.0,2023-11-26,11,November,Sunday
4684,txn_4265056,juice,1,3.0,3.0,2023-07-16,7,July,Sunday
4685,txn_4605871,cookie,1,1.0,1.0,2023-06-20,6,June,Tuesday
4686,txn_7976001,juice,4,3.0,12.0,2023-06-27,6,June,Tuesday
4687,txn_4969003,cookie,1,1.0,1.0,2023-04-19,4,April,Wednesday
4688,txn_3629728,smoothie,1,4.0,4.0,2023-03-11,3,March,Saturday
4689,txn_7027319,smoothie,3,4.0,12.0,2023-02-25,2,February,Saturday
4690,txn_1907428,juice,4,3.0,12.0,2023-06-06,6,June,Tuesday
4691,txn_6594753,juice,3,3.0,9.0,2023-03-16,3,March,Thursday
4692,txn_8554646,coffee,2,2.0,4.0,2023-01-10,1,January,Tuesday
4693,txn_5860664,juice,5,3.0,15.0,2023-06-06,6,June,Tuesday
4694,txn_3586768,coffee,2,2.0,4.0,2023-05-23,5,May,Tuesday
4695,txn_5765294,cookie,4,1.0,4.0,2023-11-14,11,November,Tuesday
4696,txn_4966149,juice,2,3.0,6.0,2023-04-10,4,April,Monday
4697,txn_3652726,sandwich,3,4.0,12.0,2023-08-03,8,August,Thursday
4698,txn_2273573,cookie,5,1.0,5.0,2023-11-12,11,November,Sunday
4699,txn_7924516,cookie,1,1.0,1.0,2023-04-23,4,April,Sunday
4700,txn_2083132,salad,1,5.0,5.0,2023-08-31,8,August,Thursday
4702,txn_2659832,sandwich,3,4.0,12.0,2023-12-05,12,December,Tuesday
4703,txn_5049646,juice,2,3.0,6.0,2023-08-30,8,August,Wednesday
4705,txn_7401217,salad,4,5.0,20.0,2023-02-06,2,February,Monday
4706,txn_6853142,smoothie,3,4.0,12.0,2023-07-21,7,July,Friday
4707,txn_4031726,cake,4,3.0,12.0,2023-11-22,11,November,Wednesday
4708,txn_9512112,coffee,4,2.0,8.0,2023-05-25,5,May,Thursday
4709,txn_9428611,salad,4,5.0,20.0,2023-07-13,7,July,Thursday
4710,txn_1472433,coffee,1,2.0,2.0,2023-04-05,4,April,Wednesday
4712,txn_5483635,juice,3,3.0,9.0,2023-03-23,3,March,Thursday
4714,txn_3478169,juice,2,3.0,6.0,2023-02-03,2,February,Friday
4715,txn_3842766,tea,3,1.5,4.5,2023-03-24,3,March,Friday
4716,txn_7805115,smoothie,2,4.0,8.0,2023-12-18,12,December,Monday
4717,txn_7565447,salad,1,5.0,5.0,2023-02-15,2,February,Wednesday
4718,txn_8225343,smoothie,1,4.0,4.0,2023-05-10,5,May,Wednesday
4719,txn_3822036,smoothie,3,4.0,12.0,2023-05-07,5,May,Sunday
4720,txn_3019996,sandwich,2,4.0,8.0,2023-06-27,6,June,Tuesday
4721,txn_8397209,tea,3,1.5,4.5,2023-10-12,10,October,Thursday
4722,txn_5634977,coffee,5,2.0,10.0,2023-03-06,3,March,Monday
4723,txn_8165784,cake,5,3.0,15.0,2023-10-15,10,October,Sunday
4724,txn_3619141,cookie,4,1.0,4.0,2023-09-30,9,September,Saturday
4725,txn_7160017,juice,1,3.0,3.0,2023-09-27,9,September,Wednesday
4726,txn_9513509,sandwich,1,4.0,4.0,2023-04-27,4,April,Thursday
4727,txn_5919038,cookie,1,1.0,1.0,2023-12-15,12,December,Friday
4728,txn_8384229,tea,4,1.5,6.0,2023-01-08,1,January,Sunday
4729,txn_9011816,cake,1,3.0,3.0,2023-04-02,4,April,Sunday
4730,txn_2916992,salad,2,5.0,10.0,2023-08-20,8,August,Sunday
4731,txn_4350788,tea,3,1.5,4.5,2023-06-28,6,June,Wednesday
4732,txn_3132488,sandwich,4,4.0,16.0,2023-09-12,9,September,Tuesday
4733,txn_9126573,salad,4,5.0,20.0,2023-06-17,6,June,Saturday
4734,txn_5347338,cake,4,3.0,12.0,2023-07-04,7,July,Tuesday
4738,txn_1907740,sandwich,1,4.0,4.0,2023-03-17,3,March,Friday
4739,txn_3654670,juice,1,3.0,3.0,2023-06-14,6,June,Wednesday
4740,txn_1432682,tea,1,1.5,1.5,2023-07-11,7,July,Tuesday
4741,txn_3938271,salad,3,5.0,15.0,2023-01-12,1,January,Thursday
4742,txn_7619641,juice,3,3.0,9.0,2023-04-02,4,April,Sunday
4743,txn_1870423,salad,2,5.0,10.0,2023-04-12,4,April,Wednesday
4744,txn_1006942,salad,1,5.0,5.0,2023-11-30,11,November,Thursday
4745,txn_2282319,juice,2,3.0,6.0,2023-08-14,8,August,Monday
4746,txn_6812735,tea,5,1.5,7.5,2023-04-21,4,April,Friday
4747,txn_6922833,tea,1,1.5,1.5,2023-11-17,11,November,Friday
4749,txn_5783469,salad,3,5.0,15.0,2023-06-14,6,June,Wednesday
4750,txn_8489120,cookie,2,1.0,2.0,2023-11-07,11,November,Tuesday
4751,txn_6200609,salad,5,5.0,25.0,2023-04-12,4,April,Wednesday
4752,txn_8194534,coffee,2,2.0,4.0,2023-05-19,5,May,Friday
4753,txn_7238674,cookie,1,1.0,1.0,2023-11-03,11,November,Friday
4754,txn_6968752,tea,1,1.5,1.5,2023-04-07,4,April,Friday
4756,txn_1346953,tea,3,1.5,4.5,2023-09-24,9,September,Sunday
4757,txn_8742689,tea,5,1.5,7.5,2023-01-05,1,January,Thursday
4758,txn_2144031,juice,1,3.0,3.0,2023-02-25,2,February,Saturday
4759,txn_1996466,smoothie,1,4.0,4.0,2023-04-24,4,April,Monday
4760,txn_1124796,tea,5,1.5,7.5,2023-10-28,10,October,Saturday
4761,txn_7124156,salad,1,5.0,5.0,2023-07-28,7,July,Friday
4762,txn_3150614,sandwich,1,4.0,4.0,2023-08-06,8,August,Sunday
4763,txn_5263693,juice,1,3.0,3.0,2023-01-20,1,January,Friday
4764,txn_1785644,tea,5,1.5,7.5,2023-08-13,8,August,Sunday
4765,txn_1702437,smoothie,4,4.0,16.0,2023-06-27,6,June,Tuesday
4766,txn_6500713,cookie,3,1.0,3.0,2023-04-30,4,April,Sunday
4767,txn_8725721,sandwich,1,4.0,4.0,2023-06-04,6,June,Sunday
4768,txn_8965025,salad,1,5.0,5.0,2023-04-14,4,April,Friday
4769,txn_8491490,coffee,2,2.0,4.0,2023-01-16,1,January,Monday
4770,txn_4328869,sandwich,2,4.0,8.0,2023-05-02,5,May,Tuesday
4771,txn_3849711,smoothie,5,4.0,20.0,2023-08-14,8,August,Monday
4772,txn_1334406,juice,1,3.0,3.0,2023-09-26,9,September,Tuesday
4773,txn_1556708,smoothie,1,4.0,4.0,2023-06-11,6,June,Sunday
4774,txn_8422494,salad,4,5.0,20.0,2023-06-08,6,June,Thursday
4775,txn_3427754,smoothie,2,4.0,8.0,2023-08-06,8,August,Sunday
4776,txn_3512545,cookie,4,1.0,4.0,2023-08-08,8,August,Tuesday
4777,txn_7703185,cake,1,3.0,3.0,2023-12-10,12,December,Sunday
4778,txn_8455321,smoothie,3,4.0,12.0,2023-01-25,1,January,Wednesday
4779,txn_9904505,smoothie,2,4.0,8.0,2023-06-07,6,June,Wednesday
4780,txn_5020643,tea,3,1.5,4.5,2023-10-19,10,October,Thursday
4781,txn_8170122,cookie,5,1.0,5.0,2023-03-20,3,March,Monday
4782,txn_5067216,salad,4,5.0,20.0,2023-07-24,7,July,Monday
4783,txn_3930540,smoothie,3,4.0,12.0,2023-03-24,3,March,Friday
4784,txn_4663537,coffee,5,2.0,10.0,2023-10-22,10,October,Sunday
4785,txn_5392630,juice,5,3.0,15.0,2023-11-23,11,November,Thursday
4786,txn_9480851,cake,3,3.0,9.0,2023-03-21,3,March,Tuesday
4787,txn_5927620,smoothie,1,4.0,4.0,2023-05-04,5,May,Thursday
4788,txn_1561430,tea,2,1.5,3.0,2023-10-13,10,October,Friday
4789,txn_1133945,smoothie,2,4.0,8.0,2023-10-23,10,October,Monday
4790,txn_5467240,smoothie,5,4.0,20.0,2023-10-20,10,October,Friday
4791,txn_3210288,salad,3,5.0,15.0,2023-04-30,4,April,Sunday
4792,txn_1586452,salad,2,5.0,10.0,2023-02-01,2,February,Wednesday
4793,txn_9814929,cake,3,3.0,9.0,2023-10-01,10,October,Sunday
4794,txn_8961480,tea,4,1.5,6.0,2023-02-18,2,February,Saturday
4795,txn_1826919,juice,4,3.0,12.0,2023-02-21,2,February,Tuesday
4796,txn_3135048,salad,1,5.0,5.0,2023-02-03,2,February,Friday
4798,txn_4504141,sandwich,5,4.0,20.0,2023-09-28,9,September,Thursday
4799,txn_7408461,juice,3,3.0,9.0,2023-11-05,11,November,Sunday
4800,txn_8108115,coffee,3,2.0,6.0,2023-08-24,8,August,Thursday
4801,txn_6655437,juice,1,3.0,3.0,2023-07-07,7,July,Friday
4802,txn_9120328,tea,5,1.5,7.5,2023-10-22,10,October,Sunday
4803,txn_3906862,cake,5,3.0,15.0,2023-08-14,8,August,Monday
4804,txn_8468071,cookie,4,1.0,4.0,2023-08-22,8,August,Tuesday
4805,txn_7543921,coffee,3,2.0,6.0,2023-12-06,12,December,Wednesday
4808,txn_4569599,tea,2,1.5,3.0,2023-02-07,2,February,Tuesday
4809,txn_2970011,coffee,4,2.0,8.0,2023-06-04,6,June,Sunday
4810,txn_5556328,tea,5,1.5,7.5,2023-12-10,12,December,Sunday
4811,txn_8786159,coffee,3,2.0,6.0,2023-04-05,4,April,Wednesday
4812,txn_2467699,tea,1,1.5,1.5,2023-06-17,6,June,Saturday
4813,txn_3085628,salad,1,5.0,5.0,2023-08-26,8,August,Saturday
4814,txn_7952153,smoothie,2,4.0,8.0,2023-07-24,7,July,Monday
4815,txn_4439321,coffee,3,2.0,6.0,2023-04-25,4,April,Tuesday
4816,txn_1488127,tea,5,1.5,7.5,2023-12-12,12,December,Tuesday
4817,txn_6687734,cake,1,3.0,3.0,2023-03-14,3,March,Tuesday
4818,txn_7323885,sandwich,5,4.0,20.0,2023-09-15,9,September,Friday
4819,txn_7894558,coffee,2,2.0,4.0,2023-01-04,1,January,Wednesday
4820,txn_4019040,tea,1,1.5,1.5,2023-02-01,2,February,Wednesday
4821,txn_1570573,sandwich,3,4.0,12.0,2023-04-09,4,April,Sunday
4822,txn_5991995,cake,1,3.0,3.0,2023-01-08,1,January,Sunday
4823,txn_2437586,sandwich,4,4.0,16.0,2023-08-29,8,August,Tuesday
4824,txn_7326827,smoothie,1,4.0,4.0,2023-06-30,6,June,Friday
4825,txn_6004431,sandwich,2,4.0,8.0,2023-04-07,4,April,Friday
4826,txn_7475500,cookie,2,1.0,2.0,2023-11-22,11,November,Wednesday
4827,txn_8122317,coffee,3,2.0,6.0,2023-10-16,10,October,Monday
4828,txn_2028930,cookie,2,1.0,2.0,2023-11-25,11,November,Saturday
4829,txn_3394874,coffee,4,2.0,8.0,2023-06-18,6,June,Sunday
4830,txn_5804346,tea,1,1.5,1.5,2023-07-05,7,July,Wednesday
4832,txn_2220389,salad,4,5.0,20.0,2023-07-26,7,July,Wednesday
4833,txn_9603773,cookie,2,1.0,2.0,2023-10-10,10,October,Tuesday
4834,txn_1285279,coffee,2,2.0,4.0,2023-04-09,4,April,Sunday
4835,txn_5244558,smoothie,4,4.0,16.0,2023-06-06,6,June,Tuesday
4836,txn_1702434,smoothie,3,4.0,12.0,2023-07-22,7,July,Saturday
4837,txn_2425755,smoothie,1,4.0,4.0,2023-09-14,9,September,Thursday
4839,txn_7151817,sandwich,1,4.0,4.0,2023-05-18,5,May,Thursday
4840,txn_7514589,juice,3,3.0,9.0,2023-07-25,7,July,Tuesday
4841,txn_5962237,juice,1,3.0,3.0,2023-10-31,10,October,Tuesday
4843,txn_2188356,tea,1,1.5,1.5,2023-07-14,7,July,Friday
4844,txn_8019335,smoothie,3,4.0,12.0,2023-11-26,11,November,Sunday
4845,txn_5921650,salad,4,5.0,20.0,2023-10-13,10,October,Friday
4846,txn_5248011,cake,2,3.0,6.0,2023-01-21,1,January,Saturday
4847,txn_7332957,sandwich,5,4.0,20.0,2023-07-26,7,July,Wednesday
4848,txn_1278539,tea,1,1.5,1.5,2023-04-04,4,April,Tuesday
4849,txn_1186221,salad,4,5.0,20.0,2023-04-21,4,April,Friday
4850,txn_3086676,cake,2,3.0,6.0,2023-07-21,7,July,Friday
4851,txn_9696138,juice,3,3.0,9.0,2023-12-01,12,December,Friday
4852,txn_1846455,sandwich,4,4.0,16.0,2023-03-16,3,March,Thursday
4854,txn_1839407,cookie,3,1.0,3.0,2023-03-15,3,March,Wednesday
4855,txn_9028798,cake,2,3.0,6.0,2023-05-25,5,May,Thursday
4856,txn_4672332,cake,4,3.0,12.0,2023-03-29,3,March,Wednesday
4857,txn_2726078,coffee,3,2.0,6.0,2023-11-27,11,November,Monday
4858,txn_5249091,smoothie,5,4.0,20.0,2023-08-15,8,August,Tuesday
4859,txn_9507397,cookie,3,1.0,3.0,2023-10-26,10,October,Thursday
4860,txn_6948649,tea,5,1.5,7.5,2023-11-27,11,November,Monday
4861,txn_3300171,cookie,5,1.0,5.0,2023-02-14,2,February,Tuesday
4862,txn_2773085,coffee,1,2.0,2.0,2023-10-16,10,October,Monday
4863,txn_4697112,sandwich,3,4.0,12.0,2023-04-08,4,April,Saturday
4864,txn_7897423,salad,4,5.0,20.0,2023-05-24,5,May,Wednesday
4865,txn_6373380,coffee,4,2.0,8.0,2023-07-21,7,July,Friday
4866,txn_8668590,cookie,4,1.0,4.0,2023-04-18,4,April,Tuesday
4867,txn_9121676,smoothie,4,4.0,16.0,2023-12-25,12,December,Monday
4868,txn_4956012,sandwich,1,4.0,4.0,2023-07-20,7,July,Thursday
4869,txn_4341126,cake,2,3.0,6.0,2023-07-01,7,July,Saturday
